days,60,25
1,0.15327,0.12960
2,0.09909,0.18040
3,0.17436,0.20220
4,0.34818,0.16660
5,0.28236,0.21900
6,0.26727,0.21580
8,0.33055,0.20800
9,0.39509,0.35380
10,0.48582,0.32920
11,0.55582,0.36140
14,0.50200,0.38940
16,0.49600,0.42000
18,0.48345,0.44700
20,0.50545,0.45460
22,0.63873,0.51000
24,0.63800,0.47940
25,0.70091,0.56660
