Time (hrs),25,60
24,0.13,0.153272727
48,0.18,0.099090909
72,0.2,0.174363636
96,0.17,0.348181818
120,0.22,0.282363636
144,0.22,0.267272727
192,0.21,0.330545455
216,0.35,0.395090909
240,0.33,0.485818182
264,0.36,0.555818182
336,0.39,0.502
384,0.42,0.496
432,0.45,0.483454545
480,0.45,0.505454545
528,0.51,0.638727273
576,0.48,0.638
600,0.57,0.700909091
