days,50,25
8,0,0
9,0.00385818,0.001232709
10,0.009695806,0.00410266
11,0.013361273,0.00721207
12,0.017352691,0.01053081
13,0.019408464,0.012075093
14,0.021903822,0.01485411
15,0.025677201,0.019070821
16,0.029767452,0.023206248
17,0.03343026,0.027186249
18,0.036976337,0.030742426
19,0.040218575,0.034044881
20,0.043539917,0.037169451
21,0.045799275,0.039336358
22,0.048340734,0.041584896
23,0.050900973,0.043707778
24,0.052993965,0.045466972
25,0.054914766,0.047180831
26,0.056798437,0.048855157
27,0.058779214,0.05047613
28,0.060148792,0.051601093
29,0.061465853,0.052791395
30,0.062788333,0.053946785
31,0.06399263,0.054976468
32,0.065289181,0.055875493
33,0.066450506,0.056779698
34,0.067653007,0.057733744
35,0.068840887,0.058635124
36,0.069839875,0.059506363
37,0.070863839,0.060288359
38,0.071992996,0.061237539
39,0.073008567,0.062127003
40,0.073970145,0.062226316
41,0.074941971,0.063046691
42,0.075910571,0.06391598
43,0.077126949,0.065002922
44,0.07805888,0.065845648
45,0.078901623,0.066604308
46,0.079662916,0.067307158
47,0.080430985,0.068013439
48,0.08096202,0.068726652
49,0.081870942,0.069427557
50,0.082808683,0.070094922
51,0.08336899,0.070760259
52,0.084137734,0.071393519
53,0.08479512,0.072005603
54,0.085654226,0.072679198
55,0.086108252,0.073157461
56,0.086720508,0.073776453
57,0.087274222,0.074316647
58,0.087813003,0.074883558
59,0.08840843,0.07601721
60,0.088964662,0.076597564
61,0.089514929,0.077157717
62,0.090064634,0.077692357
63,0.09054518,0.078138643
64,0.091042585,0.07865695
