Days,50,25
8,0,0
9,0.006241834,0.000792448
10,0.015536285,0.002688057
11,0.021409849,0.004750282
12,0.028601015,0.006873231
13,0.032531144,0.007840164
14,0.037493794,0.009571597
15,0.045428815,0.012377453
16,0.053958092,0.01532128
17,0.061769258,0.01845255
18,0.069130265,0.021582313
19,0.076376144,0.024851155
20,0.084040242,0.028358177
21,0.089434945,0.031038579
22,0.095870184,0.034081365
23,0.102446437,0.03720592
24,0.108072623,0.039975445
25,0.11376574,0.042897465
26,0.119546687,0.045944789
27,0.125715424,0.049077767
28,0.130125614,0.051368062
29,0.134510902,0.05388212
30,0.139037188,0.056421143
31,0.143192911,0.058735488
32,0.14771782,0.060757906
33,0.151870461,0.0628549
34,0.156262656,0.065120613
35,0.160672324,0.067336856
36,0.164425485,0.069236334
37,0.168302959,0.071269827
38,0.172619541,0.073768721
39,0.176546419,0.076175119
40,0.180311744,0.076443397
41,0.184117429,0.078679204
42,0.187921216,0.081019764
43,0.192738134,0.083881516
44,0.196393728,0.086094894
45,0.199708879,0.088091948
46,0.202709261,0.089942259
47,0.205767582,0.091787126
48,0.207927201,0.093665271
49,0.211624949,0.095520895
50,0.215256074,0.097317355
51,0.217244867,0.099136799
52,0.219706823,0.100883679
53,0.222028183,0.102599898
54,0.225505025,0.104506041
55,0.227489276,0.105876099
56,0.23029181,0.107641238
57,0.232925985,0.109203266
58,0.235585835,0.110852312
59,0.238506192,0.112595704
60,0.24124061,0.114224099
61,0.244001754,0.115830773
62,0.246792871,0.117391201
63,0.249181256,0.118711197
64,0.251643676,0.120255031
